,date,btc_hashrate,eth_hashrate,ltc_hashrate,btc_tweets,eth_tweets,ltc_tweets,btc_transactions,eth_transactions,ltc_transactions,btc_marketcap,eth_marketcap,ltc_marketcap,btc_difficulty,eth_difficulty,ltc_difficulty
5362,2023-09-09,3.6509451786858E+20,null,8.4867174257854E+14,0,0,0,597258,929400,106410,504165101670,208515493952,4718761739,54150142369480,null,26771892
5363,2023-09-10,4.2175571122486E+20,null,8.3284551525164E+14,0,0,0,558248,866548,107675,503220880454,207169725944,4619560795,54150142369480,null,28302666
5364,2023-09-11,3.9967126296202E+20,null,7.7716303726356E+14,0,0,0,458973,1021616,117657,497080905234,202139016216,4507223123,54150142369480,null,28379920
5365,2023-09-12,4.2394324503158E+20,null,7.942994087117E+14,0,0,0,462187,1092958,105816,504026615153,202655390787,4504627403,54150142369480,null,28379920
5366,2023-09-13,3.7887379632411E+20,null,805254821032466,0,0,0,512299,1627860,103828,508289093553,203977559285,4575201733,54150142369480,null,28153378
5367,2023-09-14,4.1019421571237E+20,null,7.8808236238881E+14,0,0,0,576053,1071590,106370,515137709871,207329181751,4698195471,54150142369480,null,27765021
5368,2023-09-15,4.8803629348852E+20,null,8.2195478085714E+14,0,0,0,703504,1002709,113323,516457299817,207648451357,4785247503,54150142369480,null,27765021
5369,2023-09-16,4.622970974144E+20,null,854895858589768,0,0,0,592989,922374,109453,517643096573,209052134571,4899045395,54150142369480,null,27765021
5370,2023-09-17,4.09995266365E+20,null,7.9784571323612E+14,0,0,0,611071,879624,99777,517079289059,207852476018,4803421227,54150142369480,null,28603879
5371,2023-09-18,4.3310120217883E+20,null,7.5768180642731E+14,0,0,0,635689,979571,104198,523420335349,209295804466,4921894646,54150142369480,null,28623733
5372,2023-09-19,4.0144054231501E+20,null,7.8954178472365E+14,0,0,0,493748,1002911,106448,527029582668,209630288462,5041179760,55816608966186,null,28623733
5373,2023-09-20,3.9580507782557E+20,null,7.862212982972E+14,0,0,0,551637,1012663,110369,528688822974,208343265529,4925364088,57119871304635,null,28173124
5374,2023-09-21,3.8932991872304E+20,null,7.7798262707686E+14,0,0,0,431402,1131119,106637,522128172273,204558002334,4829738544,57119871304635,null,27002673
5375,2023-09-22,3.8937843457708E+20,null,8.0356296053622E+14,0,0,0,441550,974991,111208,518803138098,203411463702,4855467597,57119871304635,null,27002673
5376,2023-09-23,4.0384053802743E+20,null,8.1707034534155E+14,0,0,0,629461,863503,110343,518117978482,203517443032,4867276516,57119871304635,null,27002673
5377,2023-09-24,4.4997550627198E+20,null,875480554748522,0,0,0,441035,883746,104018,517869386682,203464895932,4852942387,57119871304635,null,28284858
5378,2023-09-25,3.9809591247526E+20,null,7.8784023029669E+14,0,0,0,285605,990751,107282,510873293679,202002600108,4826629554,57119871304635,null,28368936
5379,2023-09-26,4.1112229056791E+20,null,8.4384872705809E+14,0,0,0,309653,1041222,105255,511770900483,203035230387,4819795215,57119871304635,null,28368936
5380,2023-09-27,4.1736241696928E+20,null,8.3739601318116E+14,0,0,0,337108,1056862,106881,513328814547,204438353401,4800433370,57119871304635,null,28534583
5381,2023-09-28,4.3413007624544E+20,null,8.1449527678743E+14,0,0,0,378829,1030538,109779,520118318540,208251472532,4821414026,57119871304635,null,28719435
5382,2023-09-29,4.0599319747726E+20,null,8.0090397745525E+14,0,0,0,330122,1024678,118595,525705215617,212744461715,4930839812,57119871304635,null,28719435
5383,2023-09-30,4.1356460622788E+20,null,8.6331176247956E+14,0,0,0,275336,977771,111764,525948068033,214150934152,4946778375,57119871304635,null,28719435
5384,2023-10-01,3.9392274333139E+20,null,7.9649457524337E+14,0,0,0,320375,922694,108407,529661433384,215072559295,5003112732,57119871304635,null,28356158
5385,2023-10-02,4.2488138474241E+20,null,7.9228402350921E+14,0,0,0,344106,1016845,107283,547097589621,218386441743,5044980644,57119871304635,null,28338227
5386,2023-10-03,4.6001000504555E+20,null,7.8939804152602E+14,0,0,0,310500,1002455,110370,536157719187,212178833689,4952058000,57252656596460,null,28338227
5387,2023-10-04,4.2338629198928E+20,null,7.8675918214482E+14,0,0,0,287299,983598,109383,536651203443,210109859957,4829020482,57321508229258,null,28109940
5388,2023-10-05,3.8230625943091E+20,null,7.6568340938515E+14,0,0,0,319169,955796,109767,539158329299,208834444884,4855315862,57321508229258,null,27698573
5389,2023-10-06,4.3826461915138E+20,null,8.4385321498594E+14,0,0,0,298490,993544,115674,540344796315,208891024097,4905387832,57321508229258,null,27698573
5390,2023-10-07,4.64568030595E+20,null,8.0410198472336E+14,0,0,0,244396,996807,110477,544900985169,209724666212,4929714458,57321508229258,null,27698573
5391,2023-10-08,4.5929084015525E+20,null,8.3721483736665E+14,0,0,0,242292,924403,102748,544729577674,208764978669,4915277819,57321508229258,null,27989926
5392,2023-10-09,4.1641516245522E+20,null,7.7113156879429E+14,0,0,0,283492,993579,104920,540107423310,205084206521,4793928151,57321508229258,null,28026889
5393,2023-10-10,4.7373819155134E+20,null,7.7385515033986E+14,0,0,0,284898,1005950,103976,537113841187,201832298668,4750612581,57321508229258,null,28026889
5394,2023-10-11,4.8155374582706E+20,null,8.179900819322E+14,0,0,0,264440,1005828,107017,527371380591,200211154368,4678654576,57321508229258,null,27934450
5395,2023-10-12,4.3782526464057E+20,null,813197362170627,0,0,0,266925,1004069,107261,522362189040,198258555221,4590987037,57321508229258,null,27772035
5396,2023-10-13,4.294217487857E+20,null,8.1614714600448E+14,0,0,0,279380,1007291,117537,523377223497,197929607696,4614558785,57321508229258,null,27772035
5397,2023-10-14,4.0894347896511E+20,null,8.6672710093572E+14,0,0,0,265074,898577,111905,524666312683,198724604385,4634135155,57321508229258,null,27819293
5398,2023-10-15,4.6692601435061E+20,null,9.0787146761951E+14,0,0,0,251756,921231,104049,525848284743,199330348283,4633699747,57321508229258,null,29187546
5399,2023-10-16,4.335488053427E+20,null,834220326744213,0,0,0,299641,1027904,107004,544576977840,202306503001,4737103863,59373391582489,null,29187546
5400,2023-10-17,4.6857473488682E+20,null,8.029736612037E+14,0,0,0,294095,1002389,108210,554087614130,202310055609,4704360996,61030681983176,null,29187546
5401,2023-10-18,4.4382074154703E+20,null,7.9999218246336E+14,0,0,0,271200,1010682,105434,554450656950,201184602831,4637593711,61030681983176,null,28927023
5402,2023-10-19,4.6996136711976E+20,null,827156534976373,0,0,0,281867,997931,108725,555920300778,199507450901,4581922084,61030681983176,null,28669262
5403,2023-10-20,3.9872558265203E+20,null,7.9607593595936E+14,0,0,0,295754,1087921,117851,574276885523,204685549437,4741507282,61030681983176,null,28669262
5404,2023-10-21,4.2934454800289E+20,null,8.1332088942529E+14,0,0,0,270471,987400,114090,581553741276,206661066930,4830695123,61030681983176,null,28669262
5405,2023-10-22,4.6378196991699E+20,null,7.8209274741645E+14,0,0,0,252304,980622,105401,583981697565,209448567652,4852993967,61030681983176,null,28088779
5406,2023-10-23,4.7133343623661E+20,null,8.4080125324674E+14,0,0,0,301623,1063574,107771,602770137778,216443432693,4996868440,61030681983176,null,28029747
5407,2023-10-24,4.3558644931357E+20,null,7.9600271211325E+14,0,0,0,373728,1098323,112547,665444028048,231095647424,5221500542,61030681983176,null,28029747
5408,2023-10-25,4.2309722769203E+20,null,8.3508055958028E+14,0,0,0,476405,1081158,117273,670223556595,229206057186,5190201218,61030681983176,null,28320764
5409,2023-10-26,4.4209176901456E+20,null,8.0532425158175E+14,0,0,0,431106,1091779,116996,670480622473,231332904023,5182548531,61030681983176,null,28671504
5410,2023-10-27,4.3009935694385E+20,null,8.4125641167151E+14,0,0,0,452662,1034649,116036,663254199995,228621751628,5076595863,61030681983176,null,28671504
5411,2023-10-28,5.119179926559E+20,null,8.7428767162484E+14,0,0,0,564223,991315,112832,665662657589,228929108472,5103536041,61030681983176,null,28698758
5412,2023-10-29,4.4624080843299E+20,null,8.3496059087912E+14,0,0,0,410153,1071556,108391,669880787789,229282830698,5123946398,61030681983176,null,29344904
5413,2023-10-30,4.5197836638983E+20,null,7.8627180060055E+14,0,0,0,463046,1094713,111891,672641371298,231111266206,5173247081,62224673386140,null,29344904
5414,2023-10-31,4.9221574225668E+20,null,7.7651048424278E+14,0,0,0,433596,1089606,116704,671638102333,231247509648,5191368486,62463471666733,null,29344904
5415,2023-11-01,4.7720251218789E+20,null,7.4411193456826E+14,0,0,0,463495,1101380,117277,675413444389,232484277549,5129752207,62463471666733,null,28675192
5416,2023-11-02,4.2920562225017E+20,null,8.1555337451328E+14,0,0,0,403397,1045341,120133,686676485998,234395464267,5235750877,62463471666733,null,26923987
5417,2023-11-03,4.5533214128049E+20,null,8.3927866516124E+14,0,0,0,452218,1104674,119869,674537494519,231410003353,5180197986,62463471666733,null,26923987
5418,2023-11-04,4.6991678814634E+20,null,8.0097055765447E+14,0,0,0,698749,1013882,117689,679070135875,235705454017,5219127417,62463471666733,null,26923987
5419,2023-11-05,5.2671912666932E+20,null,8.8816604680258E+14,0,0,0,673212,1034459,111976,684462256384,241282949422,5348178189,62463471666733,null,28968862
5420,2023-11-06,4.3110721749287E+20,null,8.3881164579992E+14,0,0,0,439192,1101645,111577,683738862149,242768588404,5468161182,62463471666733,null,28997411
5421,2023-11-07,4.2204633874364E+20,null,8.404190445538E+14,0,0,0,450238,1055975,120722,683115838359,241849443596,5498406280,62463471666733,null,28997411
5422,2023-11-08,4.4961393910131E+20,null,8.667427717015E+14,0,0,0,583052,1066274,114869,691476664243,242235646071,5514739996,62463471666733,null,29217991
5423,2023-11-09,4.2375776301239E+20,null,8.1189329793503E+14,0,0,0,573323,1125199,190271,714784581799,251529721933,5523524611,62463471666733,null,29413201
5424,2023-11-10,4.7640561353201E+20,null,7.7188963518335E+14,0,0,0,523677,1146191,228597,721627755239,269544454875,5495807821,62463471666733,null,29413201
5425,2023-11-11,4.8735185422896E+20,null,8.2194568060251E+14,0,0,0,627369,1107685,194287,724441283681,264652056997,5549734741,62463471666733,null,29413201
5426,2023-11-12,4.8187645733333E+20,null,7.8343731316652E+14,0,0,0,703166,1061494,178626,724471712530,263272560683,5628620826,63233946844738,null,28175676
5427,2023-11-13,4.7382493809751E+20,null,8.2945729184752E+14,0,0,0,428386,1088278,660153,720587971657,264931318960,5522611449,64678587803497,null,27976968
5428,2023-11-14,4.2275118023847E+20,null,8.4497137221340E+14,0,0,0,523284,1050000,1015920,708017129524,261143124396,5359435883,64678587803497,null,27976968
5429,2023-11-15,4.6112061729442E+20,null,8.43381305747E+14,0,0,0,561794,1075386,155582,708094017961,257579730197,5417027558,64678587803497,null,28391564
5430,2023-11-16,4.6828295825206E+20,null,8.3636424558232E+14,0,0,0,628278,1093005,150319,722286403065,260301658684,5465436021,64678587803497,null,28868740
5431,2023-11-17,4.8131443559376E+20,null,8.8777412592937E+14,0,0,0,536494,1084679,159836,710616798539,251946104761,5281955666,64678587803497,null,28868740
5432,2023-11-18,4.9007182358267E+20,null,8.3546082093948E+14,0,0,0,629117,1134614,134710,713302385498,250418422428,5223231978,64678587803497,null,28874473
5433,2023-11-19,5.3717945080346E+20,null,8.2930693109107E+14,0,0,0,710409,983460,147359,716127181061,252438020192,5241748740,64678587803497,null,29317517
5434,2023-11-20,5.1900098132876E+20,null,824308239369201,0,0,0,640504,1151945,145814,728911580421,259743792213,5286058887,64678587803497,null,29317517
5435,2023-11-21,4.9340532749614E+20,null,8.176196273418E+14,0,0,0,522441,1129495,143138,726141313547,257240397854,5216519974,64678587803497,null,29317517
5436,2023-11-22,4.9066452735116E+20,null,8.6575845842128E+14,0,0,0,535687,1142003,136797,716494826379,259322030751,5098682580,64678587803497,null,29335069
5437,2023-11-23,4.8600781911145E+20,null,8.6032818289716E+14,0,0,0,587559,1123339,148661,729553083482,265240068060,5213356680,64678587803497,null,29352738
5438,2023-11-24,4.84656003353E+20,null,820343838553811,0,0,0,623730,1068410,135529,735840149192,268399453939,5278252290,64678587803497,null,29352738
5439,2023-11-25,5.2219976271819E+20,null,8.3650416398762E+14,0,0,0,617075,985612,128944,738218811582,267666368925,5372687912,64678587803497,null,29352738
5440,2023-11-26,5.2917812612776E+20,null,8.1543892444178E+14,0,0,0,578338,989613,135312,735205482783,266857886301,5324161835,67912869716769,null,28876683
5441,2023-11-27,4.511453769208E+20,null,8.1684624789215E+14,0,0,0,479357,1077314,144240,726674752571,261372245248,5209352265,67957790298898,null,28852074
5442,2023-11-28,4.9055896358929E+20,null,7.9823283808223E+14,0,0,0,447515,1155016,153573,732046667937,261596752826,5201057173,67957790298898,null,28852074
5443,2023-11-29,4.8847139905982E+20,null,8.2771056308692E+14,0,0,0,360452,1151825,162019,742071422448,263209847385,5253037666,67957790298898,null,28713368
5444,2023-11-30,4.3631809876871E+20,null,8.8535815409603E+14,0,0,0,411748,1119717,160971,738963126909,262088797646,5236850804,67957790298898,null,28530889
5445,2023-12-01,5.2723066296684E+20,null,8.7671029322628E+14,0,0,0,496299,1119260,178866,751044484989,268755280013,5334804422,67957790298898,null,28530889
5446,2023-12-02,4.946392478697E+20,null,7.4538016252098E+14,0,0,0,429235,1210135,191387,760656912044,271871730131,5406769352,67957790298898,null,28530889
5447,2023-12-03,4.9219382138147E+20,null,762414388644790,0,0,0,707711,1030989,194248,773437004464,278664164979,5410757592,67957790298898,null,28689391
5448,2023-12-04,5.8031370041944E+20,null,7.0730295713613E+14,0,0,0,570240,1158630,182258,810021839992,287226583223,5510614663,67957790298898,null,28699195
5449,2023-12-05,5.0421434689351E+20,null,7.8201202881386E+14,0,0,0,514824,1197166,589732,828912107729,287849989078,5457111894,67957790298898,null,28699195
5450,2023-12-06,4.2295685247261E+20,null,7.4471137790127E+14,0,0,0,467659,1126986,428560,858340213967,292208091149,5537011434,67957790298898,null,28395774
5451,2023-12-07,4.3891248300215E+20,null,796446017389638,0,0,0,371935,1159526,757067,852295514852,293970184241,5524243882,67957790298898,null,26082193
5452,2023-12-08,4.1540785585365E+20,null,796368727414793,0,0,0,411321,1182465,846561,853949086908,304180027477,5700541905,67957790298898,null,26082193
5453,2023-12-09,5.0806753096333E+20,null,8.1666143070268E+14,0,0,0,587241,1120555,218106,861458586726,303961576772,5855139769,67957790298898,null,26082193
5454,2023-12-10,5.0822342012162E+20,null,8.9133224884149E+14,0,0,0,536035,1129096,200191,857510512182,302732401104,5851887330,67436283581405,null,28358297
5455,2023-12-11,4.8048946951672E+20,null,8.9223172800897E+14,0,0,0,525328,1087662,473762,821362916047,288409569844,5531024425,67305906902031,null,28616284
5456,2023-12-12,5.0822020182719E+20,null,8.4843616811116E+14,0,0,0,543018,1076667,420991,812969093157,285125313896,5466662621,67305906902031,null,28616284
5457,2023-12-13,4.8522752111796E+20,null,8.7380431387225E+14,0,0,0,587771,1081514,466785,814066400120,283402973939,5425965789,67305906902031,null,29410292
5458,2023-12-14,5.2755599705238E+20,null,8.6871893698836E+14,0,0,0,570839,1157276,411722,838596310956,293716465649,5496078794,67305906902031,null,30030176
5459,2023-12-15,4.8942930741546E+20,null,7.9359013608803E+14,0,0,0,632473,1162222,370098,831732048280,291831276097,5419415505,67305906902031,null,30030176
5460,2023-12-16,5.3866747147387E+20,null,7.5706635936341E+14,0,0,0,637992,1056961,434079,827635350777,289239410853,5427634193,67305906902031,null,30030176
5461,2023-12-17,5.0968782879168E+20,null,6.9665692722007E+14,0,0,0,616658,1081782,470011,821420946231,286417887300,5467839411,67305906902031,null,28161066
5462,2023-12-18,5.2879677839437E+20,null,7.1437102723079E+14,0,0,0,640768,1137970,750761,810180803053,279967107871,5279614190,67305906902031,null,27605384
5463,2023-12-19,5.4155422096258E+20,null,677833125235350,0,0,0,662718,1153138,1197723,836197515036,285498284052,5346502211,67305906902031,null,27605384
5464,2023-12-20,5.2019093082918E+20,null,659928487106694,0,0,0,582361,1246531,1272635,844986865287,284845900898,5347490154,67305906902031,null,27605384
5465,2023-12-21,4.9959966720323E+20,null,5.9122471231406E+14,0,0,0,587991,1242003,1027153,856077166774,286681720425,5284123310,67305906902031,null,24757838
5466,2023-12-22,5.2066293934207E+20,null,6.7061309706991E+14,0,0,0,625363,1205712,1038058,857506781015,295878395188,5405564152,67305906902031,null,23498501
5467,2023-12-23,6.1394050953013E+20,null,7.1929362876938E+14,0,0,0,608319,1121929,1008262,855372671818,295789954597,5446036349,70449192118840,null,23498501
5468,2023-12-24,5.6605297758348E+20,null,7.3888545718308E+14,0,0,0,723288,1140411,562372,854314903094,295900784945,5445538247,72006146478567,null,23869325
5469,2023-12-25,5.4875085600432E+20,null,841343813659273,0,0,0,535602,1102694,671788,848374742090,293871901595,5423084224,72006146478567,null,24657327
5470,2023-12-26,5.21709750424E+20,null,7.7678593074119E+14,0,0,0,553554,1116447,585594,836680439754,288967900200,5473546180,72006146478567,null,24657327
5471,2023-12-27,4.7821463390979E+20,null,7.9708862752868E+14,0,0,0,545427,1137685,422933,838413029077,295131947151,5624677742,72006146478567,null,25266894
5472,2023-12-28,4.1270950359987E+20,null,8.4318487592191E+14,0,0,0,417059,1185508,525869,840822666804,307606471116,5737462715,72006146478567,null,27773438
